Publisher_Nintendo,Critic_Count,User_Count,Critic_Score,Year_of_Release,Platform_GB,Platform_NES,User_Score,Platform_X360,Platform_PC,Platform_Wii,Publisher_Other,Genre_Platform,Global_Sales
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,0.06
0,35.0,70.0,73.0,2016.0,0,0,6.2,0,0,0,1,0,0.06
0,11.0,19.0,65.0,2008.0,0,0,5.4,0,0,1,0,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.06
1,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,1,0,0.06
0,6.0,0.0,57.0,2009.0,0,0,7.5,0,0,1,1,0,0.06
0,21.0,16.0,57.0,2007.0,0,0,7.9,0,0,0,0,0,0.06
0,0.0,7.0,71.0,2011.0,0,0,0.9,0,0,0,1,1,0.06
0,10.0,12.0,60.0,2016.0,0,0,5.8,0,0,0,0,0,0.06
0,12.0,27.0,76.0,2016.0,0,0,7.7,0,0,0,0,0,0.06
0,8.0,173.0,82.0,2014.0,0,0,5.8,0,1,0,0,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,1,0,0.06
0,31.0,116.0,83.0,2016.0,0,0,8.3,0,0,0,1,0,0.06
0,11.0,15.0,72.0,2006.0,0,0,6.4,0,0,0,1,0,0.06
0,7.0,14.0,67.0,2002.0,0,0,8.6,0,0,0,1,0,0.06
0,16.0,0.0,68.0,2004.0,0,0,7.5,0,0,0,1,0,0.06
0,5.0,5.0,65.0,2001.0,0,0,8.0,0,0,0,0,0,0.06
0,8.0,15.0,61.0,2011.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2015.0,0,0,7.5,1,0,0,0,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,1,0,0.06
0,9.0,0.0,66.0,2007.0,0,0,7.5,0,0,1,1,0,0.06
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.06
0,7.0,10.0,35.0,2007.0,0,0,4.7,0,0,1,1,0,0.06
0,0.0,0.0,71.0,2001.0,0,0,7.5,0,0,0,1,1,0.06
0,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,1,0,0.06
0,14.0,4.0,55.0,2007.0,0,0,7.8,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,6.0,71.0,2011.0,0,0,4.0,1,0,0,0,0,0.06
0,4.0,0.0,40.0,2008.0,0,0,7.5,0,0,1,1,0,0.06
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,1,1,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,1,0,1,0,0.06
0,8.0,51.0,83.0,2012.0,0,0,8.7,0,0,0,1,0,0.06
0,40.0,71.0,67.0,2015.0,0,0,7.6,0,0,0,1,0,0.06
0,4.0,0.0,47.0,2005.0,0,0,7.5,0,0,0,1,0,0.06
0,44.0,186.0,70.0,2011.0,0,0,5.6,0,1,0,1,0,0.06
0,36.0,31.0,68.0,2012.0,0,0,7.9,0,0,0,1,0,0.06
0,34.0,14.0,68.0,2005.0,0,0,7.8,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,1,1,0,0.06
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,0,0.06
0,5.0,0.0,57.0,2000.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,1,1,0,0.06
0,0.0,21.0,71.0,2014.0,0,0,6.8,0,1,0,1,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.06
0,5.0,0.0,38.0,2004.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,1,0,0,1,0,0.06
0,4.0,0.0,65.0,2014.0,0,0,7.5,0,0,0,1,0,0.06
0,26.0,0.0,55.0,2005.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2001.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2001.0,0,0,7.5,0,0,0,1,0,0.06
0,4.0,0.0,27.0,2006.0,0,0,7.5,0,0,0,1,0,0.06
0,9.0,5.0,59.0,2008.0,0,0,8.0,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,1,0,0.06
0,6.0,0.0,54.0,2009.0,0,0,7.5,0,0,0,1,0,0.06
0,7.0,33.0,68.0,2014.0,0,0,6.8,0,1,0,1,0,0.06
0,10.0,100.0,76.0,2013.0,0,0,7.9,0,0,0,1,0,0.06
0,15.0,8.0,79.0,2001.0,0,0,6.9,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,1,0,0,1,0,0.06
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,1,0,1,0,0.06
0,10.0,14.0,48.0,2014.0,0,0,4.8,1,0,0,1,0,0.06
0,11.0,33.0,76.0,2015.0,0,0,8.8,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,7.0,71.0,2008.0,0,0,8.0,0,0,0,1,0,0.06
0,15.0,61.0,80.0,2008.0,0,0,7.8,0,1,0,1,0,0.06
0,10.0,24.0,47.0,2008.0,0,0,5.4,0,0,0,1,0,0.06
0,11.0,6.0,61.0,2003.0,0,0,8.0,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2003.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2001.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2001.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,1,0,0,0,0,0.06
0,40.0,51.0,64.0,2015.0,0,0,7.9,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,1,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,1,1,0,0.06
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,1,0,0.06
0,41.0,20.0,71.0,2005.0,0,0,7.6,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.06
0,6.0,0.0,65.0,2009.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,0,0,0.06
0,38.0,116.0,60.0,2016.0,0,0,6.7,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,1,1,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,0.06
0,15.0,14.0,72.0,2007.0,0,0,7.6,0,0,0,0,0,0.06
0,51.0,37.0,77.0,2005.0,0,0,8.1,0,0,0,0,0,0.06
0,24.0,0.0,55.0,2003.0,0,0,7.5,0,0,0,1,0,0.06
0,24.0,177.0,81.0,2010.0,0,0,7.4,0,1,0,0,0,0.06
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,0.06
0,30.0,35.0,75.0,2011.0,0,0,7.9,0,1,0,1,0,0.06
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,0.06
0,7.0,0.0,55.0,2002.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,1,0,0,1,0,0.06
0,4.0,0.0,66.0,2008.0,0,0,7.5,0,0,0,0,0,0.06
0,24.0,23.0,48.0,2007.0,0,0,7.1,0,0,1,0,0,0.06
0,22.0,6.0,71.0,2003.0,0,0,7.3,0,0,0,1,1,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,1,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,0,0,0.06
1,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,1,0,0.06
0,17.0,0.0,63.0,2003.0,0,0,7.5,0,0,0,0,0,0.06
0,12.0,8.0,65.0,2008.0,0,0,7.6,0,0,1,1,0,0.06
0,0.0,5.0,71.0,2011.0,0,0,7.4,0,1,0,1,0,0.06
0,41.0,523.0,83.0,2007.0,0,0,8.0,0,1,0,1,0,0.06
0,7.0,6.0,36.0,2002.0,0,0,4.7,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,11.0,71.0,2011.0,0,0,8.2,0,0,0,0,0,0.06
0,4.0,0.0,65.0,2009.0,0,0,7.5,0,0,1,0,0,0.06
0,38.0,5.0,66.0,2004.0,0,0,8.6,0,0,0,1,0,0.06
0,29.0,5.0,61.0,2007.0,0,0,7.0,0,0,0,1,0,0.06
0,64.0,626.0,86.0,2005.0,0,0,8.4,0,1,0,0,0,0.06
0,39.0,26.0,78.0,2009.0,0,0,8.2,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,1,1,0,0.06
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,1,0,0.06
0,34.0,11.0,72.0,2005.0,0,0,6.7,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,0,0,0.06
0,12.0,20.0,66.0,2016.0,0,0,6.9,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,10.0,71.0,2014.0,0,0,5.7,1,0,0,0,0,0.06
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,1,0,0.06
0,31.0,0.0,72.0,2011.0,0,0,7.5,1,0,0,1,0,0.06
0,5.0,0.0,51.0,2007.0,0,0,7.5,1,0,0,1,0,0.06
0,10.0,54.0,66.0,2011.0,0,0,5.3,0,1,0,1,0,0.06
0,28.0,12.0,64.0,2003.0,0,0,8.1,0,0,0,0,0,0.06
0,0.0,27.0,71.0,2011.0,0,0,7.4,0,0,0,0,0,0.06
1,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.06
0,50.0,1116.0,81.0,2007.0,0,0,8.8,0,1,0,1,0,0.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,0,0.06
1,27.0,0.0,66.0,2009.0,0,0,7.5,0,0,1,0,0,0.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,1,0,0.06
0,12.0,0.0,65.0,2002.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,14.0,71.0,2015.0,0,0,8.0,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,1,0,0.06
0,20.0,28.0,56.0,2007.0,0,0,6.6,0,0,0,0,0,0.06
0,0.0,6.0,71.0,2007.0,0,0,7.2,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.06
0,44.0,602.0,80.0,2009.0,0,0,8.7,0,1,0,0,0,0.06
0,5.0,0.0,36.0,2004.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,1,0,0.06
0,5.0,0.0,70.0,2007.0,0,0,7.5,0,0,0,1,1,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,1,0,1,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,1,1,0,0.06
0,7.0,9.0,54.0,2010.0,0,0,6.8,0,1,0,0,0,0.06
0,7.0,0.0,70.0,2008.0,0,0,7.5,0,0,0,0,0,0.06
0,12.0,0.0,54.0,2007.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,4.0,71.0,2006.0,0,0,4.0,0,0,0,1,0,0.06
0,5.0,0.0,61.0,2008.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1994.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2013.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,12.0,71.0,2015.0,0,0,3.1,0,0,0,0,0,0.06
0,4.0,0.0,33.0,2007.0,0,0,7.5,0,0,0,1,0,0.06
0,26.0,11.0,58.0,2006.0,0,0,8.5,0,0,0,1,0,0.06
0,16.0,11.0,57.0,2004.0,0,0,8.6,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,1,0,0,0.06
0,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,1,0,0.06
0,14.0,10.0,67.0,2002.0,0,0,5.9,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,1,0,0.06
0,6.0,12.0,52.0,2007.0,0,0,7.4,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,1,0,0.06
1,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,0,0,0.06
1,54.0,283.0,43.0,2015.0,0,0,6.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,0,0,0.06
0,15.0,10.0,63.0,2006.0,0,0,7.0,0,0,0,0,0,0.06
0,15.0,4.0,44.0,2003.0,0,0,2.5,0,0,0,0,1,0.06
0,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,1,0,0.06
0,4.0,0.0,59.0,2006.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1994.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,1,0,0.06
0,17.0,10.0,80.0,2002.0,0,0,7.8,0,0,0,1,0,0.06
0,16.0,32.0,62.0,2003.0,0,0,8.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,1,0,0.06
0,15.0,0.0,80.0,2002.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,8.0,71.0,2003.0,0,0,8.0,0,1,0,1,0,0.06
0,36.0,14.0,60.0,2005.0,0,0,7.9,0,0,0,1,0,0.06
0,14.0,0.0,44.0,2005.0,0,0,7.5,0,0,0,0,0,0.06
0,16.0,36.0,68.0,2014.0,0,0,7.8,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2013.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2013.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,0.06
0,20.0,10.0,69.0,2003.0,0,0,8.4,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,1,0,0.06
0,41.0,17.0,66.0,2005.0,0,0,7.4,0,0,0,1,0,0.06
0,9.0,9.0,50.0,2001.0,0,0,6.4,0,0,0,1,0,0.06
0,6.0,8.0,61.0,2008.0,0,0,8.0,0,0,0,1,0,0.06
0,41.0,203.0,71.0,2008.0,0,0,6.9,0,1,0,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,1,1,0,0.06
0,5.0,4.0,58.0,2014.0,0,0,7.5,1,0,0,1,0,0.06
0,10.0,5.0,58.0,2005.0,0,0,7.0,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,1,0,0.06
0,16.0,30.0,29.0,2008.0,0,0,3.3,1,0,0,1,0,0.06
1,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,1,0,0.06
0,9.0,0.0,79.0,2010.0,0,0,7.5,0,1,0,0,0,0.06
0,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1992.0,0,0,7.5,0,1,0,0,0,0.06
0,36.0,4.0,69.0,2004.0,0,0,4.3,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,1,0,0,0,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.06
0,24.0,0.0,65.0,2005.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.06
0,22.0,24.0,59.0,2006.0,0,0,6.6,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1989.0,0,1,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,0,0,0.06
0,15.0,36.0,30.0,2008.0,0,0,3.5,0,0,0,1,0,0.06
0,11.0,21.0,35.0,2007.0,0,0,6.1,1,0,0,0,0,0.06
0,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,1,0,0.06
0,17.0,9.0,83.0,2004.0,0,0,8.9,0,0,0,1,0,0.06
0,0.0,9.0,71.0,2010.0,0,0,7.9,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,1,0,0.06
0,5.0,0.0,53.0,2011.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.06
0,14.0,50.0,60.0,2015.0,0,0,8.4,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,0.06
0,51.0,72.0,53.0,2012.0,0,0,6.5,1,0,0,0,0,0.06
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1993.0,0,0,7.5,0,0,0,0,1,0.06
0,22.0,387.0,83.0,2009.0,0,0,5.8,0,1,0,0,0,0.06
0,36.0,8.0,78.0,2006.0,0,0,7.8,0,0,0,1,0,0.06
0,8.0,12.0,71.0,2015.0,0,0,8.3,0,0,0,1,0,0.06
0,34.0,43.0,72.0,2004.0,0,0,8.1,0,1,0,1,0,0.06
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.06
0,17.0,4.0,42.0,2009.0,0,0,5.0,1,0,0,1,0,0.06
0,11.0,0.0,55.0,2002.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,1,0,0.06
0,24.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,1,0,0.06
0,8.0,0.0,60.0,2010.0,0,0,7.5,0,0,1,1,0,0.06
0,13.0,0.0,48.0,2009.0,0,0,7.5,0,0,1,1,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,1,0,0.06
0,17.0,16.0,77.0,2002.0,0,0,8.6,0,0,0,1,0,0.06
0,35.0,24.0,73.0,2006.0,0,0,7.8,0,0,0,1,0,0.06
0,8.0,41.0,44.0,2006.0,0,0,4.6,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1991.0,1,0,7.5,0,0,0,0,0,0.06
0,30.0,12.0,74.0,2010.0,0,0,7.2,0,0,1,1,0,0.06
0,15.0,31.0,59.0,2003.0,0,0,8.5,0,0,0,1,0,0.06
0,28.0,0.0,61.0,2006.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,0,0,0.06
0,33.0,5.0,45.0,2004.0,0,0,4.6,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,1,0,0.06
0,8.0,16.0,54.0,2012.0,0,0,3.5,1,0,0,1,0,0.06
0,0.0,0.0,71.0,2016.0,0,0,7.5,0,0,0,0,0,0.06
0,28.0,15.0,44.0,2008.0,0,0,8.1,1,0,0,1,0,0.06
0,20.0,41.0,69.0,2007.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,1,0.06
0,7.0,0.0,47.0,2007.0,0,0,7.5,0,0,1,1,1,0.06
0,33.0,431.0,74.0,2016.0,0,0,2.9,0,1,0,1,0,0.06
0,0.0,0.0,71.0,2014.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,1,0,0.06
0,12.0,9.0,71.0,2001.0,0,0,9.0,0,0,0,0,0,0.06
0,4.0,0.0,27.0,2000.0,0,0,7.5,0,0,0,1,0,0.06
0,0.0,0.0,71.0,1992.0,0,0,7.5,0,0,0,0,0,0.06
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,1,0,0.06
